,codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,ocorrencia_tipo,aeronave_operador_categoria,aeronave_tipo_veiculo
3282,53254,ACIDENTE,PR,****,2015-05-20,14:00:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,AVIÃO
3283,53262,INCIDENTE GRAVE,AL,****,2015-05-20,15:10:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,HELICÓPTERO
3284,53270,INCIDENTE GRAVE,GO,****,2015-05-20,14:40:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3285,53275,INCIDENTE,MA,SBSL,2015-05-20,16:20:00,OUTROS,***,AVIÃO
3286,53278,INCIDENTE,SP,SBMT,2015-05-20,16:40:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3287,53283,INCIDENTE,AM,SWKO,2015-05-20,17:00:00,ESTOURO DE PNEU,REGULAR,AVIÃO
3288,53267,ACIDENTE,PA,SNFX,2015-05-21,13:00:00,OUTROS,***,AVIÃO
3289,53279,INCIDENTE,MG,SBGV,2015-05-21,20:46:00,POUSO SEM TREM,PARTICULAR,AVIÃO
3290,53316,INCIDENTE,SP,****,2015-05-21,17:15:00,COLISÃO COM AVE,PARTICULAR,AVIÃO
3291,53317,INCIDENTE,SP,****,2015-05-21,11:50:00,ESTOURO DE PNEU,EXPERIMENTAL,ULTRALEVE
3292,53315,INCIDENTE,SP,SBMT,2015-05-23,15:30:00,ESTOURO DE PNEU,PARTICULAR,AVIÃO
3293,53266,ACIDENTE,MS,****,2015-05-24,13:53:00,PANE SECA,***,AVIÃO
3294,53272,INCIDENTE GRAVE,ES,SIVU,2015-05-24,14:48:00,PANE SECA,EXPERIMENTAL,AVIÃO
3295,53314,INCIDENTE,SP,SBKP,2015-05-24,18:00:00,COLISÃO COM AVE,REGULAR,AVIÃO
3296,53281,INCIDENTE,SP,****,2015-05-25,19:14:00,COLISÃO COM AVE,PARTICULAR,AVIÃO
3297,53313,INCIDENTE,PR,SBLO,2015-05-25,15:30:00,COM PARA-BRISAS / JANELA / PORTA,PARTICULAR,AVIÃO
3298,53268,ACIDENTE,MG,SNVC,2015-05-29,19:10:00,POUSO LONGO,***,AVIÃO
3299,53306,ACIDENTE,AM,****,2015-05-29,23:17:00,VOO CONTROLADO CONTRA O TERRENO,***,HELICÓPTERO
3300,53312,INCIDENTE,RS,SBPA,2015-05-29,02:03:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,REGULAR,AVIÃO
3301,53311,INCIDENTE,AM,****,2015-01-06,03:45:00,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,REGULAR,AVIÃO
3302,53310,INCIDENTE,AM,SWCA,2015-02-06,20:53:00,ESTOURO DE PNEU,REGULAR,AVIÃO
3303,53323,ACIDENTE,MG,****,2015-05-06,15:05:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,AVIÃO
3304,53328,INCIDENTE,DF,****,2015-05-06,00:35:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ADMINISTRAÇÃO DIRETA,HELICÓPTERO
3305,53307,ACIDENTE,MG,SBBH,2015-07-06,18:25:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3306,53308,INCIDENTE GRAVE,MA,SBSL,2015-09-06,16:05:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3307,53326,INCIDENTE GRAVE,SP,SBGW,2015-10-06,19:15:00,COM HÉLICE,***,AVIÃO
3308,53391,INCIDENTE,SC,SBJV,2015-10-06,17:46:00,ESTOURO DE PNEU,TÁXI AÉREO,AVIÃO
3309,53324,ACIDENTE,GO,SBNV,2015-11-06,17:55:00,PANE SECA,***,AVIÃO
3310,53344,INCIDENTE,PA,SIPY,2015-11-06,10:00:00,FALHA DO MOTOR EM VOO,ADMINISTRAÇÃO DIRETA,AVIÃO
3311,53325,ACIDENTE,RS,SSNH,2015-06-13,16:30:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3312,53347,INCIDENTE,MG,SBBH,2015-06-13,14:25:00,COM PARA-BRISAS / JANELA / PORTA,PARTICULAR,AVIÃO
3313,53327,ACIDENTE,SP,****,2015-06-14,18:00:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,ULTRALEVE
3314,53330,INCIDENTE,SP,SBGR,2015-06-14,12:27:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
3315,53349,INCIDENTE,RS,SBPA,2015-06-15,20:42:00,COM PARA-BRISAS / JANELA / PORTA,PARTICULAR,AVIÃO
3316,53331,ACIDENTE,MG,****,2015-06-16,19:10:00,VOO CONTROLADO CONTRA O TERRENO,***,HELICÓPTERO
3317,53339,ACIDENTE,MT,****,2015-06-16,17:00:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3318,53333,ACIDENTE,SP,SDPW,2015-06-17,19:30:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3319,53341,ACIDENTE,PR,****,2015-06-17,21:00:00,PERDA DE CONTROLE EM VOO,EXPERIMENTAL,***
3320,53348,INCIDENTE,PR,SBCT,2015-06-17,14:11:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3321,53332,INCIDENTE GRAVE,BA,SBSV,2015-06-19,09:25:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
3322,53392,INCIDENTE,RJ,SBME,2015-06-19,17:54:00,COLISÃO COM AVE,TÁXI AÉREO,HELICÓPTERO
3323,53343,ACIDENTE,RS,SSAK,2015-06-21,18:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,EXPERIMENTAL,ULTRALEVE
3324,53346,INCIDENTE,SP,SBMT,2015-06-21,18:20:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3325,53345,INCIDENTE,SP,SBMT,2015-06-25,14:25:00,COLISÃO COM AVE,PARTICULAR,AVIÃO
3326,53340,ACIDENTE,CE,****,2015-06-26,19:38:00,OUTROS,***,HELICÓPTERO
3327,53455,INCIDENTE,SP,SBGR,2015-06-26,03:05:00,FALHA DO MOTOR EM VOO,NÃO REGULAR,AVIÃO
3328,53380,ACIDENTE,RS,SSNG,2015-06-27,18:30:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,ULTRALEVE
3329,53355,INCIDENTE GRAVE,RJ,SBME,2015-06-28,11:46:00,OUTROS,***,HELICÓPTERO
3330,53370,ACIDENTE,MT,****,2015-06-29,19:40:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3331,53381,ACIDENTE,MG,SNKF,2015-06-29,18:00:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,ULTRALEVE
3332,53386,INCIDENTE,SP,SBMT,2015-06-30,12:45:00,COLISÃO COM AVE,INSTRUÇÃO,AVIÃO
3333,53351,INCIDENTE,PA,SBMA,2015-01-07,13:39:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,TÁXI AÉREO,AVIÃO
3334,53357,INCIDENTE GRAVE,PA,SBJC,2015-03-07,13:35:00,COM TREM DE POUSO,***,AVIÃO
3335,53363,INCIDENTE,AM,SBEG,2015-04-07,20:02:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,REGULAR,AVIÃO
3336,53385,INCIDENTE,PR,SBLO,2015-04-07,16:35:00,COM TREM DE POUSO,PARTICULAR,AVIÃO
3337,53356,ACIDENTE,SC,SSBL,2015-05-07,18:15:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3338,53422,INCIDENTE,GO,SBGO,2015-05-07,00:50:00,ESTOURO DE PNEU,***,AVIÃO
3339,53389,INCIDENTE,RO,SBPV,2015-06-07,11:31:00,F.O.D.,TÁXI AÉREO,AVIÃO
3340,53618,INCIDENTE,SP,SBMT,2015-06-07,12:50:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PARTICULAR,AVIÃO
3341,53354,INCIDENTE,MG,SBUL,2015-07-07,22:50:00,ESTOURO DE PNEU,REGULAR,AVIÃO
3342,53358,INCIDENTE GRAVE,MA,****,2015-07-07,20:00:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,HELICÓPTERO
3343,53361,INCIDENTE GRAVE,SP,SBRP,2015-07-07,12:40:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3344,53359,ACIDENTE,SP,SDTF,2015-09-07,16:15:00,POUSO ANTES DA PISTA,***,AVIÃO
3345,53360,ACIDENTE,CE,****,2015-10-07,14:50:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3346,53362,INCIDENTE,MG,SBUL,2015-10-07,13:49:00,COM TREM DE POUSO,EXPERIMENTAL,ULTRALEVE
3347,53372,ACIDENTE,MT,****,2015-10-07,20:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3348,53402,INCIDENTE,SP,SBSP,2015-10-07,19:58:00,COM TREM DE POUSO,REGULAR,AVIÃO
3349,53413,INCIDENTE,PR,SBLO,2015-10-07,17:20:00,OUTROS,PARTICULAR,AVIÃO
3350,53411,INCIDENTE,SP,SBGR,2015-11-07,04:22:00,COM TREM DE POUSO,REGULAR,AVIÃO
3351,53416,INCIDENTE,SP,SBSP,2015-11-07,16:51:00,ESTOURO DE PNEU,TÁXI AÉREO,AVIÃO
3352,53418,ACIDENTE,MG,SNDV,2015-11-07,16:14:00,INDETERMINADO,EXPERIMENTAL,ULTRALEVE
3353,53410,INCIDENTE,MS,SBCR,2015-12-07,17:30:00,COM TREM DE POUSO,REGULAR,AVIÃO
3354,53364,INCIDENTE,PI,SBTE,2015-07-13,14:58:00,ESTOURO DE PNEU,EXPERIMENTAL,AVIÃO
3355,53374,ACIDENTE,PA,****,2015-07-14,19:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3356,53431,ACIDENTE,MG,****,2015-07-14,20:00:00,PERDA DE CONTROLE EM VOO,EXPERIMENTAL,ULTRALEVE
3357,53432,INCIDENTE,MG,SSOL,2015-07-17,19:00:00,COLISÃO COM AVE,PARTICULAR,AVIÃO
3358,53417,INCIDENTE,BA,SBSV,2015-07-18,00:03:00,ESTOURO DE PNEU,TÁXI AÉREO,AVIÃO
3359,53371,INCIDENTE,MG,SBCF,2015-07-19,22:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
3360,53376,ACIDENTE,GO,****,2015-07-19,00:15:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3361,53421,INCIDENTE,SP,SBMT,2015-07-20,14:05:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,INSTRUÇÃO,HELICÓPTERO
3362,53373,ACIDENTE,PR,SSOK,2015-07-21,17:25:00,PERDA DE CONTROLE NO SOLO,***,HELICÓPTERO
3363,53420,INCIDENTE,AM,SWKO,2015-07-22,13:09:00,ESTOURO DE PNEU,TÁXI AÉREO,AVIÃO
3364,53375,ACIDENTE,AM,SBEG,2015-07-23,19:59:00,PERDA DE CONTROLE EM VOO,***,ANFÍBIO
3365,53419,ACIDENTE,SP,SBBP,2015-07-23,13:40:00,PERDA DE CONTROLE NO SOLO,EXPERIMENTAL,ULTRALEVE
3366,53379,ACIDENTE,SP,****,2015-07-24,19:15:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,EXPERIMENTAL,AVIÃO
3367,53377,ACIDENTE,RS,SSAK,2015-07-25,18:40:00,POUSO BRUSCO,***,AVIÃO
3368,53378,ACIDENTE,PR,****,2015-07-25,20:00:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,EXPERIMENTAL,ULTRALEVE
3369,53387,INCIDENTE,SP,SBSJ,2015-07-27,15:45:00,ESTOURO DE PNEU,PARTICULAR,AVIÃO
3370,53382,INCIDENTE,MS,SSKG,2015-07-28,19:34:00,FALHA DO MOTOR EM VOO,PARTICULAR,AVIÃO
3371,53388,INCIDENTE,SP,SBMT,2015-07-28,19:07:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3372,53472,ACIDENTE,TO,****,2015-07-28,21:05:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,EXPERIMENTAL,TRIKE
3373,53438,ACIDENTE,RS,****,2015-07-30,15:07:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,HELICÓPTERO
3374,53423,ACIDENTE,SE,SNJD,2015-01-08,12:50:00,POUSO BRUSCO,***,AVIÃO
3375,53428,ACIDENTE,GO,SBNV,2015-06-08,11:35:00,POUSO BRUSCO,***,AVIÃO
3376,53440,INCIDENTE,MG,SBUL,2015-06-08,18:48:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,REGULAR,AVIÃO
3377,53441,INCIDENTE,BA,SBIL,2015-06-08,18:30:00,FOGO NO SOLO,EXPERIMENTAL,AVIÃO
3378,53442,INCIDENTE,PA,SBSN,2015-06-08,14:19:00,OUTROS,TÁXI AÉREO,AVIÃO
3379,53424,INCIDENTE,PR,SBCT,2015-09-08,17:35:00,PERDA DE COMPONENTE EM VOO,***,AVIÃO
3380,53465,ACIDENTE,GO,****,2015-09-08,12:30:00,PERDA DE CONTROLE EM VOO,EXPERIMENTAL,ULTRALEVE
3381,53426,ACIDENTE,SP,SDAM,2015-11-08,16:45:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3382,53434,INCIDENTE GRAVE,SP,SBJD,2015-11-08,12:20:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3383,53427,ACIDENTE,SP,****,2015-08-13,12:50:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3384,53430,INCIDENTE,MT,SBCY,2015-08-13,02:50:00,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,***,AVIÃO
3385,53452,INCIDENTE,PR,SBLO,2015-08-13,18:02:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PARTICULAR,AVIÃO
3386,53435,ACIDENTE,RR,****,2015-08-15,14:00:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,AVIÃO
3387,53449,INCIDENTE,SC,SBNF,2015-08-16,19:20:00,ESTOURO DE PNEU,PARTICULAR,AVIÃO
3388,53467,ACIDENTE,PR,****,2015-08-16,16:30:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,HELICÓPTERO
3389,53436,INCIDENTE GRAVE,SP,SDIO,2015-08-17,12:45:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3390,53454,INCIDENTE,PR,SBBI,2015-08-18,14:10:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3391,53605,INCIDENTE,SP,SBRP,2015-08-18,23:00:00,ESTOURO DE PNEU,REGULAR,AVIÃO
3392,53453,INCIDENTE,RJ,SBRJ,2015-08-19,13:00:00,COLISÃO COM AVE,PARTICULAR,HELICÓPTERO
3393,53450,INCIDENTE,MG,SBBH,2015-08-20,19:41:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3394,53473,ACIDENTE,SP,SDMH,2015-08-21,20:50:00,FALHA ESTRUTURAL,EXPERIMENTAL,ULTRALEVE
3395,53598,INCIDENTE,PR,****,2015-08-21,14:15:00,VAZAMENTO DE OUTROS FLUIDOS,INSTRUÇÃO,AVIÃO
3396,53478,INCIDENTE,MT,SWRD,2015-08-22,12:00:00,OUTROS,TÁXI AÉREO,AVIÃO
3397,53595,INCIDENTE,RJ,****,2015-08-22,10:38:00,POUSO EM LOCAL NÃO PREVISTO,TÁXI AÉREO,HELICÓPTERO
3398,53451,INCIDENTE,SP,SBJD,2015-08-23,20:05:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3399,53470,ACIDENTE,SC,SDEN,2015-08-23,20:20:00,PERDA DE CONTROLE EM VOO,EXPERIMENTAL,ULTRALEVE
3400,53463,ACIDENTE,SP,****,2015-08-24,15:00:00,PANE SECA,***,AVIÃO
3401,53466,ACIDENTE,GO,SBNV,2015-08-27,13:12:00,COM TREM DE POUSO,***,AVIÃO
3402,53599,INCIDENTE,SC,SBNF,2015-08-27,00:43:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3403,53462,INCIDENTE GRAVE,RS,SBPK,2015-08-29,17:30:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3404,53468,ACIDENTE,SP,****,2015-08-30,19:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3405,53469,ACIDENTE,PA,****,2015-08-30,18:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3406,53471,INCIDENTE GRAVE,MG,SBPR,2015-08-31,14:57:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3407,53476,INCIDENTE,SC,SBFL,2015-08-31,21:30:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3408,53475,INCIDENTE,SP,SBJD,2015-01-09,14:50:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3409,53597,INCIDENTE,PR,SBLO,2015-02-09,21:25:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3410,53477,ACIDENTE,SP,****,2015-04-09,05:00:00,OUTROS,***,AVIÃO
3411,53494,ACIDENTE,GO,SBGO,2015-05-09,14:00:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3412,53560,INCIDENTE,SP,SBGR,2015-08-09,19:25:00,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,REGULAR,AVIÃO
3413,53604,INCIDENTE,MG,SNHB,2015-08-09,12:55:00,COM TREM DE POUSO,TÁXI AÉREO,HELICÓPTERO
3414,53480,INCIDENTE,MG,SBCF,2015-09-09,14:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,REGULAR,AVIÃO
3415,53481,INCIDENTE,BA,SBSV,2015-11-09,11:06:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,REGULAR,AVIÃO
3416,53474,ACIDENTE,PA,****,2015-09-13,13:17:00,PANE SECA,EXPERIMENTAL,***
3417,53550,ACIDENTE,CE,****,2015-09-13,09:20:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,EXPERIMENTAL,ULTRALEVE
3418,53594,INCIDENTE,RJ,SBCB,2015-09-14,13:00:00,PERDA DE COMPONENTE EM VOO,TÁXI AÉREO,HELICÓPTERO
3419,53608,INCIDENTE,SC,SBFL,2015-09-14,20:30:00,COLISÃO DE AERONAVES EM VOO,INSTRUÇÃO,AVIÃO
3420,53592,INCIDENTE,MG,SBBH,2015-09-15,14:50:00,ESTOURO DE PNEU,AGRÍCOLA,AVIÃO
3421,53593,INCIDENTE,MG,SBBH,2015-09-15,13:37:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PARTICULAR,AVIÃO
3422,53484,ACIDENTE,RJ,****,2015-09-18,13:30:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,***
3423,53486,ACIDENTE,GO,SBGO,2015-09-19,13:20:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3424,53487,ACIDENTE,BA,****,2015-09-19,20:30:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3425,53482,ACIDENTE,GO,SNMH,2015-09-20,21:10:00,PERDA DE CONTROLE EM VOO,EXPERIMENTAL,ULTRALEVE
3426,53483,INCIDENTE,SP,SBJD,2015-09-20,21:05:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3427,53485,ACIDENTE,SP,****,2015-09-20,17:30:00,CORTE INVOLUNTÁRIO DO MOTOR,***,AVIÃO
3428,53606,INCIDENTE,AM,SWCA,2015-09-20,10:54:00,ESTOURO DE PNEU,REGULAR,AVIÃO
3429,53607,INCIDENTE,PE,SBRF,2015-09-21,14:40:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ADMINISTRAÇÃO DIRETA,HELICÓPTERO
3430,53489,ACIDENTE,PA,SBEK,2015-09-22,22:15:00,POUSO SEM TREM,***,AVIÃO
3431,53506,INCIDENTE,PR,SBFI,2015-09-22,15:57:00,SOPRO DE REATOR,TÁXI AÉREO,AVIÃO
3432,53488,ACIDENTE,AL,****,2015-09-23,14:00:00,PERDA DE CONTROLE EM VOO,***,HELICÓPTERO
3433,53507,INCIDENTE,PR,SBFI,2015-09-23,20:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,TÁXI AÉREO,AVIÃO
3434,53555,ACIDENTE,RN,SNOG,2015-09-23,13:00:00,PERDA DE CONTROLE EM VOO,EXPERIMENTAL,ULTRALEVE
3435,53554,ACIDENTE,RS,SSZR,2015-09-24,17:00:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,ULTRALEVE
3436,53558,INCIDENTE,RJ,SBRJ,2015-09-25,22:15:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3437,53610,INCIDENTE,SP,****,2015-09-25,10:08:00,VAZAMENTO DE COMBUSTÍVEL,REGULAR,AVIÃO
3438,53503,INCIDENTE,PA,SBSN,2015-09-26,11:45:00,VAZAMENTO DE OUTROS FLUIDOS,TÁXI AÉREO,AVIÃO
3439,53495,ACIDENTE,MT,SWLV,2015-09-28,21:10:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
3440,53498,ACIDENTE,MT,****,2015-09-28,14:40:00,POUSO LONGO,***,AVIÃO
3441,53553,ACIDENTE,RJ,****,2015-09-28,18:30:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,ULTRALEVE
3442,53609,INCIDENTE,RJ,SBGL,2015-09-28,15:35:00,ESTOURO DE PNEU,PARTICULAR,AVIÃO
3443,53490,INCIDENTE,BA,SBSV,2015-09-30,04:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3444,53491,ACIDENTE,AM,****,2015-09-30,14:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3445,53496,INCIDENTE GRAVE,GO,SWJW,2015-09-30,17:34:00,COM TREM DE POUSO,***,AVIÃO
3446,53508,INCIDENTE,PR,SBFI,2015-09-30,18:38:00,VAZAMENTO DE COMBUSTÍVEL,PARTICULAR,AVIÃO
3447,53532,INCIDENTE,GO,SBGO,2015-09-30,11:55:00,ESTOURO DE PNEU,PARTICULAR,AVIÃO
3448,53492,INCIDENTE,PA,SBBE,2015-01-10,18:30:00,OUTROS,***,AVIÃO
3449,53509,INCIDENTE,SP,SBKP,2015-01-10,21:25:00,FALHA DO MOTOR EM VOO,TÁXI AÉREO,HELICÓPTERO
3450,53510,INCIDENTE,SP,SBRP,2015-01-10,19:30:00,ESTOURO DE PNEU,PARTICULAR,AVIÃO
3451,53513,INCIDENTE,RJ,SBRJ,2015-01-10,01:48:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,REGULAR,AVIÃO
3452,53511,INCIDENTE,AM,SWFN,2015-03-10,16:02:00,ESTOURO DE PNEU,TÁXI AÉREO,AVIÃO
3453,53512,INCIDENTE,DF,SBBR,2015-03-10,14:10:00,COM TREM DE POUSO,PARTICULAR,AVIÃO
3454,53493,INCIDENTE,DF,SBBR,2015-05-10,14:15:00,PERDA DE COMPONENTE EM VOO,***,AVIÃO
3455,53497,ACIDENTE,MS,****,2015-06-10,12:00:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3456,53501,ACIDENTE,MG,****,2015-06-10,14:33:00,INDETERMINADO,***,AVIÃO
3457,53504,INCIDENTE,GO,SBGO,2015-07-10,10:54:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,INSTRUÇÃO,AVIÃO
3458,53505,INCIDENTE,GO,SBGO,2015-07-10,11:56:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PARTICULAR,AVIÃO
3459,53499,INCIDENTE GRAVE,RJ,SBJR,2015-08-10,16:22:00,POUSO LONGO,***,AVIÃO
3460,53502,INCIDENTE,DF,SBBR,2015-08-10,11:20:00,FALHA DO MOTOR EM VOO,***,AVIÃO
3461,53516,INCIDENTE,BA,SNJD,2015-08-10,18:05:00,FALHA DO MOTOR EM VOO,TÁXI AÉREO,AVIÃO
3462,53500,ACIDENTE,SP,****,2015-11-10,19:35:00,PERDA DE CONTROLE EM VOO,***,HELICÓPTERO
3463,53514,INCIDENTE,SP,SBJD,2015-11-10,18:20:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3464,53515,INCIDENTE,SP,SBMT,2015-10-14,11:50:00,FALHA DO MOTOR NO SOLO,INSTRUÇÃO,AVIÃO
3465,53518,INCIDENTE,MS,SBCG,2015-10-14,11:47:00,ESTOURO DE PNEU,EXPERIMENTAL,AVIÃO
3466,53520,INCIDENTE,PR,SBLO,2015-10-14,04:25:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,REGULAR,AVIÃO
3467,53517,INCIDENTE,CE,SBFZ,2015-10-17,19:36:00,ESTOURO DE PNEU,EXPERIMENTAL,AVIÃO
3468,53519,INCIDENTE GRAVE,SP,SBGW,2015-10-18,15:30:00,PERDA DE CONTROLE NO SOLO,EXPERIMENTAL,AVIÃO
3469,53557,ACIDENTE,MG,****,2015-10-18,20:30:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,ULTRALEVE
3470,53543,ACIDENTE,MS,SSJI,2015-10-21,14:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3471,60639,INCIDENTE,PR,SBCT,2015-10-21,18:30:00,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,PARTICULAR,AVIÃO
3472,53524,INCIDENTE,SP,SBGR,2015-10-22,16:52:00,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,REGULAR,AVIÃO
3473,53546,ACIDENTE,MT,SDWC,2015-10-22,11:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3474,53545,INCIDENTE GRAVE,RO,SBPV,2015-10-23,20:00:00,ESTOURO DE PNEU,***,AVIÃO
3475,53533,INCIDENTE,SP,SBRP,2015-10-24,12:36:00,ESTOURO DE PNEU,EXPERIMENTAL,ULTRALEVE
3476,53547,ACIDENTE,MG,****,2015-10-25,19:30:00,PERDA DE CONTROLE EM VOO,***,HELICÓPTERO
3477,53590,INCIDENTE,RS,SBPA,2015-10-28,15:05:00,ESTOURO DE PNEU,INSTRUÇÃO,AVIÃO
3478,53534,INCIDENTE,GO,SBGO,2015-10-29,14:25:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PARTICULAR,AVIÃO
3479,53591,INCIDENTE,SP,SBGR,2015-10-29,01:40:00,FALHA DO MOTOR EM VOO,REGULAR,AVIÃO
3480,53579,ACIDENTE,RO,SBVH,2015-10-30,12:30:00,PERDA DE CONTROLE EM VOO,EXPERIMENTAL,ULTRALEVE
3481,53561,ACIDENTE,BA,****,2015-10-31,18:50:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
3482,53585,INCIDENTE,MG,SBBH,2015-10-31,10:24:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PARTICULAR,AVIÃO
3483,53578,ACIDENTE,RO,SWRO,2015-01-11,21:30:00,FALHA DO MOTOR EM VOO,EXPERIMENTAL,ULTRALEVE
3484,53556,ACIDENTE,SP,SDMH,2015-02-11,09:30:00,FALHA ESTRUTURAL,EXPERIMENTAL,ULTRALEVE
3485,53586,INCIDENTE,SP,SBSP,2015-02-11,18:35:00,ESTOURO DE PNEU,TÁXI AÉREO,AVIÃO
3486,53587,INCIDENTE,MA,SBSL,2015-03-11,17:20:00,COLISÃO COM AVE,PARTICULAR,AVIÃO
